,artist,attack,cardId,cardSet,collectible,cost,dbfId,durability,faction,flavor,health,howToGet,howToGetGold,img,imgGold,locale,mechanics,name,playerClass,race,rarity,text,type,elite,classes,multiClassGroup,armor
104,,,BCON_016,Basic,,1.0,49241,,,,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/BCON_016.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/BCON_016_premium.gif,enUS,,Smoke Bomb,Rogue,,Free,Give a minion <b>Stealth</b> until your next turn. Draw a card.,Spell,,,,
105,Raymond Swanland,,EX1_308,Basic,True,1.0,974,,Neutral,Are you lighting a soul on fire? Or burning someone with your OWN soul? This seems like an important distinction.,,Unlocked at Level 6.,Unlocked at Level 28.,http://media.services.zam.com/v1/media/byName/hs/cards/enus/EX1_308.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/EX1_308_premium.gif,enUS,,Soulfire,Warlock,,Free,[x]Deal $4 damage.\nDiscard a random card.,Spell,,,,
106,,0.0,CS2_051,Basic,,1.0,850,,Neutral,,2.0,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/CS2_051.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CS2_051_premium.gif,enUS,[{'name': 'Taunt'}],Stoneclaw Totem,Shaman,Totem,Free,<b>Taunt</b>,Minion,,,,
107,Howard Lyon,1.0,CS2_171,Basic,True,1.0,648,,Neutral,This card is boaring.,1.0,,Unlocked at Hunter Level 53.,http://media.services.zam.com/v1/media/byName/hs/cards/enus/CS2_171.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/CS2_171_premium.gif,enUS,[{'name': 'Charge'}],Stonetusk Boar,Neutral,Beast,Free,<b>Charge</b>,Minion,,,,
108,Malcolm Davis,1.0,DS1_175,Basic,True,1.0,606,,Neutral,Other beasts totally dig hanging out with timber wolves.,1.0,Unlocked at Level 1.,Unlocked at Level 23.,http://media.services.zam.com/v1/media/byName/hs/cards/enus/DS1_175.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/DS1_175_premium.gif,enUS,[{'name': 'Aura'}],Timber Wolf,Hunter,Beast,Free,Your other Beasts have +1_Attack.,Minion,,,,
109,Mauro Cascioli,,DS1_184,Basic,True,1.0,1047,,Neutral,For the person who just cannot decide what card to put into a deck!,,Unlocked at Level 1.,Unlocked at Level 15.,http://media.services.zam.com/v1/media/byName/hs/cards/enus/DS1_184.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/DS1_184_premium.gif,enUS,,Tracking,Hunter,,Free,Look at the top 3 cards of your deck. Draw one and discard the_others.,Spell,,,,
110,Alex Horley Orlandelli,1.0,CS2_065,Basic,True,1.0,48,,Neutral,"No relation to ""The Voidsteppers"", the popular Void-based dance troupe.",3.0,Unlocked at Level 1.,Unlocked at Level 36.,http://media.services.zam.com/v1/media/byName/hs/cards/enus/CS2_065.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/CS2_065_premium.gif,enUS,[{'name': 'Taunt'}],Voidwalker,Warlock,Demon,Free,<b>Taunt</b>,Minion,,,,
111,Karl Richardson,2.0,EX1_011,Basic,True,1.0,132,,Horde,Voodoo is an oft-misunderstood art. But it <i>is</i> art.,1.0,,Unlocked at Rogue Level 55.,http://media.services.zam.com/v1/media/byName/hs/cards/enus/EX1_011.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/EX1_011_premium.gif,enUS,[{'name': 'Battlecry'}],Voodoo Doctor,Neutral,,Free,<b>Battlecry:</b> Restore #2_Health.,Minion,,,,
112,Jonboy Meyers,,EX1_400,Basic,True,1.0,636,,Neutral,"The way to tell seasoned warriors from novice ones: the novices yell ""wheeeee"" while whirlwinding.",,Unlocked at Level 6.,Unlocked at Level 32.,http://media.services.zam.com/v1/media/byName/hs/cards/enus/EX1_400.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/EX1_400_premium.gif,enUS,,Whirlwind,Warrior,,Free,Deal $1 damage to ALL_minions.,Spell,,,,
113,,1.0,CS2_082,Basic,,1.0,485,2.0,Neutral,,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/CS2_082.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CS2_082_premium.gif,enUS,,Wicked Knife,Rogue,,Free,,Weapon,,,,
114,,0.0,CS2_052,Basic,,1.0,458,,Neutral,,2.0,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/CS2_052.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CS2_052_premium.gif,enUS,[{'name': 'Spell Damage'}],Wrath of Air Totem,Shaman,Totem,Free,<b>Spell Damage +1</b>,Minion,,,,
115,Chris Rahn,3.0,EX1_066,Basic,True,2.0,906,,Alliance,Oozes love Flamenco.  Don't ask.,2.0,,Unlocked at Rogue Level 57.,http://media.services.zam.com/v1/media/byName/hs/cards/enus/EX1_066.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/EX1_066_premium.gif,enUS,[{'name': 'Battlecry'}],Acidic Swamp Ooze,Neutral,,Free,<b>Battlecry:</b> Destroy your opponent's weapon.,Minion,,,,
116,Howard Lyon,,CS2_025,Basic,True,2.0,447,,Neutral,This spell is much better than Arcane Implosion.,,Unlocked at Level 1.,Unlocked at Level 28.,http://media.services.zam.com/v1/media/byName/hs/cards/enus/CS2_025.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/CS2_025_premium.gif,enUS,,Arcane Explosion,Mage,,Free,Deal $1 damage to all enemy minions.,Spell,,,,
117,,,CS2_102,Basic,,2.0,725,,Neutral,,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/CS2_102.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CS2_102_premium.gif,enUS,,Armor Up!,Warrior,,Free,<b>Hero Power</b>\nGain 2 Armor.,Hero Power,,,,
118,Dan Brereton,3.0,CS2_172,Basic,True,2.0,216,,Horde,"""Kill 30 raptors."" - Hemet Nesingwary",2.0,,Unlocked at Hunter Level 57.,http://media.services.zam.com/v1/media/byName/hs/cards/enus/CS2_172.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/CS2_172_premium.gif,enUS,,Bloodfen Raptor,Neutral,Beast,Free,,Minion,,,,
119,Jakub Kasper,2.0,CS2_173,Basic,True,2.0,739,,Neutral,He just wants a hug.   A sloppy... slimy... hug.,1.0,,Unlocked at Paladin Level 53.,http://media.services.zam.com/v1/media/byName/hs/cards/enus/CS2_173.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/CS2_173_premium.gif,enUS,[{'name': 'Charge'}],Bluegill Warrior,Neutral,Murloc,Free,<b>Charge</b>,Minion,,,,
120,Phroilan Gardner,,CS2_114,Basic,True,2.0,940,,Neutral,Hey you two…could you stand next to each other for a second…,,Unlocked at Level 2.,Unlocked at Level 40.,http://media.services.zam.com/v1/media/byName/hs/cards/enus/CS2_114.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/CS2_114_premium.gif,enUS,,Cleave,Warrior,,Free,[x]Deal $2 damage to\ntwo random enemy\nminions.,Spell,,,,
121,,,CS2_083b,Basic,,2.0,730,,Neutral,,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/CS2_083b.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CS2_083b_premium.gif,enUS,,Dagger Mastery,Rogue,,Free,<b>Hero Power</b>\nEquip a 1/2 Dagger.,Hero Power,,,,
122,,,BCON_001,Basic,,2.0,49225,,,,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/BCON_001.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/BCON_001_premium.gif,enUS,,Deadeye,Hunter,,Free,"For the rest of the game,\nyour Hero Power can target minions.",Spell,,,,
123,Jim Pavelec,,CS2_236,Basic,True,2.0,1361,,,Double the trouble. Double the fun!,,Unlocked at Level 2.,Unlocked at Level 28.,http://media.services.zam.com/v1/media/byName/hs/cards/enus/CS2_236.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/CS2_236_premium.gif,enUS,,Divine Spirit,Priest,,Free,Double a minion's Health.,Spell,,,,
124,Dany Orizio,,CS2_108,Basic,True,2.0,785,,Neutral,"It's okay, he deserved it.",,Unlocked at Level 1.,Unlocked at Level 47.,http://media.services.zam.com/v1/media/byName/hs/cards/enus/CS2_108.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/CS2_108_premium.gif,enUS,,Execute,Warrior,,Free,Destroy a damaged enemy minion.,Spell,,,,
125,,,CS2_034,Basic,,2.0,807,,Neutral,,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/CS2_034.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CS2_034_premium.gif,enUS,,Fireblast,Mage,,Free,<b>Hero Power</b>\nDeal $1 damage.,Hero Power,,,,
126,Steve Ellis,,CS2_024,Basic,True,2.0,662,,Neutral,"It is customary to yell ""Chill out!"" or ""Freeze!"" or ""Ice ice, baby!"" when you play this card.",,Unlocked at Level 2.,Unlocked at Level 40.,http://media.services.zam.com/v1/media/byName/hs/cards/enus/CS2_024.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/CS2_024_premium.gif,enUS,[{'name': 'Freeze'}],Frostbolt,Mage,,Free,Deal $3 damage to a_character and <b>Freeze</b> it.,Spell,,,,
127,Richie Marella,2.0,CS2_121,Basic,True,2.0,41,,Neutral,Grunting is what his father did and his father before that.   It's more than just a job.,2.0,,Unlocked at Shaman Level 57.,http://media.services.zam.com/v1/media/byName/hs/cards/enus/CS2_121.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/CS2_121_premium.gif,enUS,[{'name': 'Taunt'}],Frostwolf Grunt,Neutral,,Free,<b>Taunt</b>,Minion,,,,
128,,,BCON_015,Basic,,2.0,49240,,,,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/BCON_015.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/BCON_015_premium.gif,enUS,,Generous Spirit,Priest,,Free,[x]Choose a friendly minion.\nGive it to your opponent\nand draw 3 cards.,Spell,,,,
129,Jonboy Meyers,,CS2_105,Basic,True,2.0,1007,,Neutral,"Really, if you're a hero, this is <i>every</i> strike.",,Unlocked at Level 1.,Unlocked at Level 15.,http://media.services.zam.com/v1/media/byName/hs/cards/enus/CS2_105.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/CS2_105_premium.gif,enUS,,Heroic Strike,Warrior,,Free,Give your hero +4_Attack this turn.,Spell,,,,
130,Zoltan & Gabor,,CS2_089,Basic,True,2.0,291,,Neutral,"If you are often bathed in Holy Light, you should consider wearing sunscreen.",,Unlocked at Level 1.,Unlocked at Level 15.,http://media.services.zam.com/v1/media/byName/hs/cards/enus/CS2_089.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/CS2_089_premium.gif,enUS,,Holy Light,Paladin,,Free,Restore #6 Health.,Spell,,,,
131,Jimmy Lo,,CS2_084,Basic,True,2.0,141,,Neutral,Never play 'Hide and Go Seek' with a Hunter.,,Unlocked at Level 6.,Unlocked at Level 40.,http://media.services.zam.com/v1/media/byName/hs/cards/enus/CS2_084.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/CS2_084_premium.gif,enUS,,Hunter's Mark,Hunter,,Free,Change a minion's Health to 1.,Spell,,,,
132,Gabor Szikszai,2.0,CS2_142,Basic,True,2.0,672,,Horde,"In the old days, Kobolds were the finest candle merchants in the land. Then they got pushed too far...",2.0,,Unlocked at Warlock Level 59.,http://media.services.zam.com/v1/media/byName/hs/cards/enus/CS2_142.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/CS2_142_premium.gif,enUS,[{'name': 'Spell Damage'}],Kobold Geomancer,Neutral,,Free,<b>Spell Damage +1</b>,Minion,,,,
133,,,CS1h_001,Basic,,2.0,479,,Neutral,,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/CS1h_001.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CS1h_001_premium.gif,enUS,,Lesser Heal,Priest,,Free,<b>Hero Power</b>\nRestore #2 Health.,Hero Power,,,,
134,,,CS2_056,Basic,,2.0,300,,Neutral,,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/CS2_056.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CS2_056_premium.gif,enUS,,Life Tap,Warlock,,Free,<b>Hero Power</b>\nDraw a card and take $2_damage.,Hero Power,,,,
135,Brad Vancata,,CS2_009,Basic,True,2.0,213,,Neutral,Not to be confused with Jim of the Wild.,,Unlocked at Level 1.,Unlocked at Level 28.,http://media.services.zam.com/v1/media/byName/hs/cards/enus/CS2_009.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/CS2_009_premium.gif,enUS,[{'name': 'Taunt'}],Mark of the Wild,Druid,,Free,Give a minion <b>Taunt</b> and +2/+2.<i>\n(+2 Attack/+2 Health)</i>,Spell,,,,
136,Dave Allsop,,DS1_233,Basic,True,2.0,545,,Neutral,This spell blasts you directly in the MIND.,,Unlocked at Level 1.,Unlocked at Level 15.,http://media.services.zam.com/v1/media/byName/hs/cards/enus/DS1_233.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/DS1_233_premium.gif,enUS,,Mind Blast,Priest,,Free,Deal $5 damage to the enemy hero.,Spell,,,,
137,Dan Scott,2.0,EX1_506,Basic,True,2.0,976,,Neutral,"""Death will rise, from the tides!""",1.0,,Unlocked at Rogue Level 53.,http://media.services.zam.com/v1/media/byName/hs/cards/enus/EX1_506.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/EX1_506_premium.gif,enUS,[{'name': 'Battlecry'}],Murloc Tidehunter,Neutral,Murloc,Free,<b>Battlecry:</b> Summon a 1/1_Murloc Scout.,Minion,,,,
138,,,GAME_006,Basic,,2.0,1748,,,Even your flavor text has been deleted. Dang.,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/GAME_006.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/GAME_006_premium.gif,enUS,,NOOOOOOOOOOOO,Neutral,,,"Somehow, the card you USED to have has been deleted.  Here, have this one instead!",Spell,,,,
139,Karl Richardson,1.0,EX1_015,Basic,True,2.0,284,,Alliance,"""Half of this class will not graduate… since they'll have been turned to chickens."" - Tinkmaster Overspark, teaching Gizmos 101.",1.0,,Unlocked at Druid Level 59.,http://media.services.zam.com/v1/media/byName/hs/cards/enus/EX1_015.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/EX1_015_premium.gif,enUS,[{'name': 'Battlecry'}],Novice Engineer,Neutral,,Free,<b>Battlecry:</b> Draw a card.,Minion,,,,
140,,,CS2_101,Basic,,2.0,472,,Neutral,,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/CS2_101.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CS2_101_premium.gif,enUS,,Reinforce,Paladin,,Free,<b>Hero Power</b>\nSummon a 1/1 Silver Hand Recruit.,Hero Power,,,,
141,Daren Bader,2.0,CS2_120,Basic,True,2.0,1369,,,"Edward ""Lefty"" Smith tried to make luggage out of a river crocolisk once.",3.0,,Unlocked at Druid Level 55.,http://media.services.zam.com/v1/media/byName/hs/cards/enus/CS2_120.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/CS2_120_premium.gif,enUS,,River Crocolisk,Neutral,Beast,Free,,Minion,,,,
142,Alex Horley Orlandelli,,CS2_045,Basic,True,2.0,239,,Neutral,This would be real handy if your enemy is made of rock.,,Unlocked at Level 1.,Unlocked at Level 36.,http://media.services.zam.com/v1/media/byName/hs/cards/enus/CS2_045.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/CS2_045_premium.gif,enUS,,Rockbiter Weapon,Shaman,,Free,Give a friendly character +3 Attack this turn.,Spell,,,,
143,Scott Altmann,,EX1_581,Basic,True,2.0,461,,Neutral,Rogues love sappy movies.,,Unlocked at Level 1.,Unlocked at Level 40.,http://media.services.zam.com/v1/media/byName/hs/cards/enus/EX1_581.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/EX1_581_premium.gif,enUS,,Sap,Rogue,,Free,Return an enemy minion to your opponent's hand.,Spell,,,,
144,Raymond Swanland,,CS2_234,Basic,True,2.0,1367,,,"A step up from a spell cast by many beginning acolytes: ""Shadow Word: Annoy"".",,Unlocked at Level 1.,Unlocked at Level 36.,http://media.services.zam.com/v1/media/byName/hs/cards/enus/CS2_234.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/CS2_234_premium.gif,enUS,,Shadow Word: Pain,Priest,,Free,Destroy a minion with 3_or less Attack.,Spell,,,,
145,,,CS2_017,Basic,,2.0,1123,,Neutral,,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/CS2_017.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CS2_017_premium.gif,enUS,,Shapeshift,Druid,,Free,<b>Hero Power</b>\n+1 Attack this turn.\n+1 Armor.,Hero Power,,,,
146,Alex Garner,,EX1_278,Basic,True,2.0,573,,Neutral,Rogues are experts at SHIV-al-ry.,,Unlocked at Level 6.,Unlocked at Level 45.,http://media.services.zam.com/v1/media/byName/hs/cards/enus/EX1_278.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/EX1_278_premium.gif,enUS,,Shiv,Rogue,,Free,Deal $1 damage.\nDraw a card.,Spell,,,,
147,,,DS1h_292,Basic,,2.0,229,,Neutral,,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/DS1h_292.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/DS1h_292_premium.gif,enUS,,Steady Shot,Hunter,,Free,<b>Hero Power</b>\nDeal $2 damage to the enemy hero.@<b>Hero Power</b>\nDeal $2 damage.,Hero Power,,,,
148,Matt Dixon,4.0,EX1_306,Basic,True,2.0,592,,Neutral,Warlocks have it pretty good.,3.0,Unlocked at Level 1.,Unlocked at Level 40.,http://media.services.zam.com/v1/media/byName/hs/cards/enus/EX1_306.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/EX1_306_premium.gif,enUS,[{'name': 'Battlecry'}],Succubus,Warlock,Demon,Free,<b>Battlecry:</b> Discard a random card.,Minion,,,,
149,,,CS2_049,Basic,,2.0,687,,Neutral,,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/CS2_049.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CS2_049_premium.gif,enUS,,Totemic Call,Shaman,,Free,<b>Hero Power</b>\nSummon a random Totem.,Hero Power,,,,
150,Justin Sweet,,CS2_039,Basic,True,2.0,51,,Neutral,"Windfury is like Earthfury and Firefury, but more light and airy.",,Unlocked at Level 1.,Unlocked at Level 23.,http://media.services.zam.com/v1/media/byName/hs/cards/enus/CS2_039.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/CS2_039_premium.gif,enUS,[{'name': 'Windfury'}],Windfury,Shaman,,Free,Give a minion <b>Windfury</b>.,Spell,,,,
151,Wei Wang,,NEW1_031,Basic,True,3.0,437,,,"You could summon Misha, Leokk, or Huffer!  Huffer is more trouble than he's worth.",,Unlocked at Level 2.,Unlocked at Level 45.,http://media.services.zam.com/v1/media/byName/hs/cards/enus/NEW1_031.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/NEW1_031_premium.gif,enUS,,Animal Companion,Hunter,,Free,Summon a random Beast Companion.,Spell,,,,
152,Dave Berggren,,CS2_023,Basic,True,3.0,555,,Neutral,Playing this card makes you SMARTER.  And let's face it: we could all stand to be a little smarter.,,Unlocked at Level 1.,Unlocked at Level 15.,http://media.services.zam.com/v1/media/byName/hs/cards/enus/CS2_023.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/CS2_023_premium.gif,enUS,,Arcane Intellect,Mage,,Free,Draw 2 cards.,Spell,,,,
153,,2.0,BCON_026,Basic,,3.0,49251,3.0,,,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/BCON_026.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/BCON_026_premium.gif,enUS,,Blazing Longsword,Warrior,,Free,Also damages minions next to whomever your hero attacks.,Weapon,,,,
154,Jim Nelson,1.0,EX1_582,Basic,True,3.0,175,,Neutral,You don't see a lot of Dalaran warriors.,4.0,,Unlocked at Mage Level 59.,http://media.services.zam.com/v1/media/byName/hs/cards/enus/EX1_582.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/EX1_582_premium.gif,enUS,[{'name': 'Spell Damage'}],Dalaran Mage,Neutral,,Free,<b>Spell Damage +1</b>,Minion,,,,
155,Alex Horley Orlandelli,,CS2_061,Basic,True,3.0,919,,Neutral,"""I've just sucked one year of your life away.""",,Unlocked at Level 1.,Unlocked at Level 45.,http://media.services.zam.com/v1/media/byName/hs/cards/enus/CS2_061.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/CS2_061_premium.gif,enUS,,Drain Life,Warlock,,Free,Deal $2 damage. Restore #2 Health to your hero.,Spell,,,,
156,Andrew Robinson,,EX1_129,Basic,True,3.0,667,,Neutral,"I wouldn't say I LOVE knives, but I'm definitely a fan.",,Unlocked at Level 4.,Unlocked at Level 28.,http://media.services.zam.com/v1/media/byName/hs/cards/enus/EX1_129.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/EX1_129_premium.gif,enUS,,Fan of Knives,Rogue,,Free,Deal $1 damage to all enemy minions. Draw_a card.,Spell,,,,
157,Lucas Graciano,3.0,CS2_106,Basic,True,3.0,401,2.0,Neutral,"During times of tranquility and harmony, this weapon was called by its less popular name, Chilly Peace Axe.",,Unlocked at Level 1.,Unlocked at Level 49.,http://media.services.zam.com/v1/media/byName/hs/cards/enus/CS2_106.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/CS2_106_premium.gif,enUS,,Fiery War Axe,Warrior,,Free,,Weapon,,,,
158,Jonathan Ryder,0.0,EX1_565,Basic,True,3.0,1008,,Neutral,Totemsmiths like to use the rarest woods for their totems.  There are even rumors of totems made of Ironbark Protectors.,3.0,Unlocked at Level 4.,Unlocked at Level 43.,http://media.services.zam.com/v1/media/byName/hs/cards/enus/EX1_565.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/EX1_565_premium.gif,enUS,"[{'name': 'AdjacentBuff'}, {'name': 'Aura'}]",Flametongue Totem,Shaman,Totem,Free,Adjacent minions have +2_Attack.,Minion,,,,
