attack,cardId,cardSet,cost,durability,faction,health,mechanics,name,playerClass,race,rarity,text,type,armor,attack_true,durability_true,health_true,armor_true
,EX1_409,Classic,1.0,,Neutral,,,Upgrade!,Warrior,General,Rare,"If you have a weapon, give it +1/+1. Otherwise equip a 1/3 weapon.",Spell,,0,0,0,0
2.0,EX1_010,Classic,1.0,,Alliance,1.0,[{'name': 'Stealth'}],Worgen Infiltrator,Neutral,General,Common,<b>Stealth</b>,Minion,,1,0,1,0
1.0,CS2_169,Classic,1.0,,Horde,1.0,[{'name': 'Windfury'}],Young Dragonhawk,Neutral,Beast,Common,<b>Windfury</b>,Minion,,1,0,1,0
2.0,EX1_004,Classic,1.0,,Neutral,1.0,,Young Priestess,Neutral,General,Rare,"At the end of your turn, give another random friendly minion +1 Health.",Minion,,1,0,1,0
2.0,EX1_393,Classic,2.0,,Neutral,3.0,,Amani Berserker,Neutral,General,Common,Has +3 Attack while damaged.,Minion,,1,0,1,0
,CS2_038,Classic,2.0,,Neutral,,[{'name': 'Deathrattle'}],Ancestral Spirit,Shaman,General,Rare,"Give a minion ""<b>Deathrattle:</b> Resummon this minion.""",Spell,,0,0,0,0
4.0,EX1_045,Classic,2.0,,Alliance,5.0,,Ancient Watcher,Neutral,General,Rare,Can't attack.,Minion,,1,0,1,0
2.0,EX1_362,Classic,2.0,,Neutral,2.0,"[{'name': 'Divine Shield'}, {'name': 'Battlecry'}]",Argent Protector,Paladin,General,Common,<b>Battlecry:</b> Give a friendly minion <b>Divine Shield</b>.,Minion,,1,0,1,0
1.0,EX1_402,Classic,2.0,,Neutral,4.0,,Armorsmith,Warrior,General,Rare,"Whenever a friendly minion_takes damage, gain 1 Armor.",Minion,,1,0,1,0
,EX1_392,Classic,2.0,,Neutral,,,Battle Rage,Warrior,General,Common,Draw a card for each damaged friendly character.,Spell,,0,0,0,0
,EX1_126,Classic,2.0,,Neutral,,,Betrayal,Rogue,General,Common,Force an enemy minion to deal its damage to the minions next to it.,Spell,,0,0,0,0
1.0,EX1_012,Classic,2.0,,Neutral,1.0,"[{'name': 'Deathrattle'}, {'name': 'Spell Damage'}]",Bloodmage Thalnos,Neutral,General,Legendary,<b>Spell Damage +1</b>\n<b>Deathrattle:</b> Draw a card.,Minion,,1,0,1,0
2.0,NEW1_018,Classic,2.0,,Neutral,3.0,[{'name': 'Battlecry'}],Bloodsail Raider,Neutral,Pirate,Common,<b>Battlecry:</b> Gain Attack equal to the Attack\nof your weapon.,Minion,,1,0,1,0
,CS2_073,Classic,2.0,,Neutral,,[{'name': 'Combo'}],Cold Blood,Rogue,General,Common,Give a minion +2 Attack. <b>Combo:</b> +4 Attack instead.,Spell,,0,0,0,0
,NEW1_036,Classic,2.0,,Neutral,,,Commanding Shout,Warrior,General,Rare,Your minions can't be reduced below 1 Health this turn. Draw a card.,Spell,,0,0,0,0
2.0,EX1_059,Classic,2.0,,Neutral,2.0,[{'name': 'Battlecry'}],Crazed Alchemist,Neutral,General,Rare,<b>Battlecry:</b> Swap the Attack and Health of a minion.,Minion,,1,0,1,0
2.0,EX1_603,Classic,2.0,,Neutral,2.0,[{'name': 'Battlecry'}],Cruel Taskmaster,Warrior,General,Common,<b>Battlecry:</b> Deal 1 damage to a minion and give it +2_Attack.,Minion,,1,0,1,0
2.0,EX1_131,Classic,2.0,,Neutral,2.0,[{'name': 'Combo'}],Defias Ringleader,Rogue,General,Common,<b>Combo:</b> Summon a 2/1 Defias Bandit.,Minion,,1,0,1,0
,EX1_596,Classic,2.0,,Neutral,,,Demonfire,Warlock,General,Common,"Deal $2 damage to a minion. If it’s a friendly Demon, give it +2/+2 instead.",Spell,,0,0,0,0
2.0,EX1_162,Classic,2.0,,Neutral,2.0,"[{'name': 'AdjacentBuff'}, {'name': 'Aura'}]",Dire Wolf Alpha,Neutral,Beast,Common,Adjacent minions have +1_Attack.,Minion,,1,0,1,0
0.0,NEW1_021,Classic,2.0,,Neutral,7.0,,Doomsayer,Neutral,General,Epic,"At the start of your turn, destroy ALL minions.",Minion,,1,0,1,0
,EX1_124,Classic,2.0,,Neutral,,[{'name': 'Combo'}],Eviscerate,Rogue,General,Common,Deal $2 damage. <b>Combo:</b> Deal $4 damage instead.,Spell,,0,0,0,0
,EX1_610,Classic,2.0,,Neutral,,[{'name': 'Secret'}],Explosive Trap,Hunter,General,Common,"<b>Secret:</b> When your hero is attacked, deal $2 damage to all enemies.",Spell,,0,0,0,0
3.0,NEW1_023,Classic,2.0,,Neutral,2.0,,Faerie Dragon,Neutral,Dragon,Common,Can't be targeted by spells or Hero Powers.,Minion,,1,0,1,0
,EX1_544,Classic,2.0,,Neutral,,"[{'name': 'Stealth'}, {'name': 'Secret'}]",Flare,Hunter,General,Rare,All minions lose <b>Stealth</b>. Destroy all enemy <b>Secrets</b>. Draw a card.,Spell,,0,0,0,0
,EX1_611,Classic,2.0,,Neutral,,[{'name': 'Secret'}],Freezing Trap,Hunter,General,Common,"<b>Secret:</b> When an enemy minion attacks, return it to its owner's hand. It costs (2) more.",Spell,,0,0,0,0
,EX1_179,Classic,2.0,,Neutral,,[{'name': 'Freeze'}],Icicle,Mage,General,Epic,"Deal $2 damage to a minion. If it's <b>Frozen</b>, draw a card.",Spell,,0,0,0,0
2.0,NEW1_019,Classic,2.0,,Neutral,2.0,,Knife Juggler,Neutral,General,Rare,"[x]After you summon a\nminion, deal 1 damage\nto a random enemy.",Minion,,1,0,1,0
0.0,EX1_341,Classic,2.0,,Neutral,5.0,,Lightwell,Priest,General,Rare,"At the start of your turn, restore #3 Health to a damaged friendly character.",Minion,,1,0,1,0
2.0,EX1_096,Classic,2.0,,Neutral,1.0,[{'name': 'Deathrattle'}],Loot Hoarder,Neutral,General,Common,<b>Deathrattle:</b> Draw a card.,Minion,,1,0,1,0
0.0,EX1_100,Classic,2.0,,Neutral,4.0,,Lorewalker Cho,Neutral,General,Legendary,"Whenever a player casts a spell, put a copy into the other player’s hand.",Minion,,1,0,1,0
3.0,EX1_082,Classic,2.0,,Alliance,2.0,[{'name': 'Battlecry'}],Mad Bomber,Neutral,General,Common,<b>Battlecry:</b> Deal 3 damage randomly split between all other characters.,Minion,,1,0,1,0
1.0,EX1_055,Classic,2.0,,Alliance,3.0,,Mana Addict,Neutral,General,Rare,"Whenever you cast a spell, gain +2 Attack this turn.",Minion,,1,0,1,0
2.0,EX1_616,Classic,2.0,,Neutral,2.0,[{'name': 'Aura'}],Mana Wraith,Neutral,General,Rare,ALL minions cost (1) more.,Minion,,1,0,1,0
1.0,NEW1_012,Classic,2.0,,Neutral,3.0,,Mana Wyrm,Mage,General,Common,"Whenever you cast a spell, gain +1 Attack.",Minion,,1,0,1,0
1.0,NEW1_037,Classic,2.0,,Neutral,3.0,,Master Swordsmith,Neutral,General,Rare,"At the end of your turn, give another random friendly minion +1 Attack.",Minion,,1,0,1,0
4.0,NEW1_029,Classic,2.0,,Neutral,4.0,[{'name': 'Battlecry'}],Millhouse Manastorm,Neutral,General,Legendary,<b>Battlecry:</b> Enemy spells cost (0) next turn.,Minion,,1,0,1,0
,EX1_533,Classic,2.0,,Neutral,,[{'name': 'Secret'}],Misdirection,Hunter,General,Rare,"<b>Secret:</b> When an enemy attacks your hero, instead it attacks another random character.",Spell,,0,0,0,0
0.0,EX1_557,Classic,2.0,,Neutral,4.0,,Nat Pagle,Neutral,General,Legendary,"At the start of your turn, you have a 50% chance to draw an extra card.",Minion,,1,0,1,0
1.0,EX1_522,Classic,2.0,,Neutral,1.0,"[{'name': 'Stealth'}, {'name': 'Poisonous'}]",Patient Assassin,Rogue,General,Epic,<b>Stealth</b>\n <b>Poisonous</b>,Minion,,1,0,1,0
2.0,EX1_076,Classic,2.0,,Alliance,2.0,[{'name': 'Aura'}],Pint-Sized Summoner,Neutral,General,Rare,The first minion you play each turn costs (1) less.,Minion,,1,0,1,0
,EX1_160,Classic,2.0,,Neutral,,,Power of the Wild,Druid,General,Common,<b>Choose One -</b> Give your minions +1/+1; or Summon a 3/2 Panther.,Spell,,0,0,0,0
,CS2_104,Classic,2.0,,Neutral,,,Rampage,Warrior,General,Common,Give a damaged minion +3/+3.,Spell,,0,0,0,0
2.0,EX1_531,Classic,2.0,,Neutral,2.0,,Scavenging Hyena,Hunter,Beast,Common,"Whenever a friendly Beast dies, gain +2/+1.",Minion,,1,0,1,0
,EX1_391,Classic,2.0,,Neutral,,,Slam,Warrior,General,Common,"Deal $2 damage to a minion. If it survives, draw a card.",Spell,,0,0,0,0
,EX1_554,Classic,2.0,,Neutral,,[{'name': 'Secret'}],Snake Trap,Hunter,General,Epic,"<b>Secret:</b> When one of your minions is attacked, summon three 1/1 Snakes.",Spell,,0,0,0,0
,EX1_609,Classic,2.0,,Neutral,,[{'name': 'Secret'}],Snipe,Hunter,General,Common,"<b>Secret:</b> After your opponent plays a minion, deal $4 damage to it.",Spell,,0,0,0,0
3.0,EX1_608,Classic,2.0,,Neutral,2.0,[{'name': 'Aura'}],Sorcerer's Apprentice,Mage,General,Common,Your spells cost (1) less.,Minion,,1,0,1,0
2.0,EX1_247,Classic,2.0,3.0,Neutral,,[{'name': 'Overload'}],Stormforged Axe,Shaman,General,Common,<b>Overload:</b> (1),Weapon,,1,1,0,0
2.0,EX1_058,Classic,2.0,,Alliance,3.0,"[{'name': 'Taunt'}, {'name': 'Battlecry'}]",Sunfury Protector,Neutral,General,Rare,<b>Battlecry:</b> Give adjacent minions <b>Taunt</b>.,Minion,,1,0,1,0
3.0,NEW1_020,Classic,2.0,,Neutral,2.0,,Wild Pyromancer,Neutral,General,Rare,"After you cast a spell, deal 1 damage to ALL minions.",Minion,,1,0,1,0
,EX1_154,Classic,2.0,,Neutral,,,Wrath,Druid,General,Common,<b>Choose One -</b>\nDeal $3 damage to a minion; or $1 damage\nand draw a card.,Spell,,0,0,0,0
3.0,EX1_049,Classic,2.0,,Alliance,2.0,[{'name': 'Battlecry'}],Youthful Brewmaster,Neutral,General,Common,<b>Battlecry:</b> Return a friendly minion from the battlefield to your hand.,Minion,,1,0,1,0
1.0,EX1_007,Classic,3.0,,Neutral,3.0,,Acolyte of Pain,Neutral,General,Common,"Whenever this minion takes damage, draw a_card.",Minion,,1,0,1,0
0.0,EX1_006,Classic,3.0,,Neutral,3.0,,Alarm-o-Bot,Neutral,Mech,Rare,"[x]At the start of your turn,\nswap this minion with a\n   random one in your hand.",Minion,,1,0,1,0
3.0,EX1_382,Classic,3.0,,Neutral,3.0,[{'name': 'Battlecry'}],Aldor Peacekeeper,Paladin,General,Rare,<b>Battlecry:</b> Change an_enemy minion's Attack to 1.,Minion,,1,0,1,0
4.0,EX1_089,Classic,3.0,,Neutral,4.0,[{'name': 'Battlecry'}],Arcane Golem,Neutral,General,Rare,<b>Battlecry:</b> Give your opponent a Mana Crystal.,Minion,,1,0,1,0
3.0,EX1_590,Classic,3.0,,Neutral,3.0,"[{'name': 'Divine Shield'}, {'name': 'Battlecry'}]",Blood Knight,Neutral,General,Epic,<b>Battlecry:</b> All minions lose <b>Divine Shield</b>. Gain +3/+3 for each Shield lost.,Minion,,1,0,1,0
2.0,EX1_103,Classic,3.0,,Neutral,3.0,[{'name': 'Battlecry'}],Coldlight Seer,Neutral,Murloc,Rare,<b>Battlecry:</b> Give your other Murlocs +2 Health.,Minion,,1,0,1,0
,EX1_287,Classic,3.0,,Neutral,,[{'name': 'Secret'}],Counterspell,Mage,General,Rare,"<b>Secret:</b> When your opponent casts a spell, <b>Counter</b> it.",Spell,,0,0,0,0
,EX1_617,Classic,3.0,,Neutral,,,Deadly Shot,Hunter,General,Common,Destroy a random enemy minion.,Spell,,0,0,0,0
1.0,EX1_102,Classic,3.0,,Neutral,4.0,,Demolisher,Neutral,Mech,Rare,"At the start of your turn, deal 2 damage to a random enemy.",Minion,,1,0,1,0
3.0,EX1_536,Classic,3.0,2.0,Neutral,,[{'name': 'Secret'}],Eaglehorn Bow,Hunter,General,Rare,"[x]Whenever a friendly\n<b>Secret</b> is revealed,\ngain +1 Durability.",Weapon,,1,1,0,0
3.0,CS2_117,Classic,3.0,,Neutral,3.0,[{'name': 'Battlecry'}],Earthen Ring Farseer,Neutral,General,Common,<b>Battlecry:</b> Restore #3_Health.,Minion,,1,0,1,0
2.0,EX1_613,Classic,3.0,,Neutral,2.0,[{'name': 'Combo'}],Edwin VanCleef,Rogue,General,Legendary,<b>Combo:</b> Gain +2/+2 for each other card you've played this turn.,Minion,,1,0,1,0
2.0,EX1_170,Classic,3.0,,Neutral,3.0,[{'name': 'Poisonous'}],Emperor Cobra,Neutral,Beast,Rare,<b>Poisonous</b>,Minion,,1,0,1,0
,CS2_053,Classic,3.0,,Neutral,,,Far Sight,Shaman,General,Epic,Draw a card. That card costs (3) less.,Spell,,0,0,0,0
3.0,EX1_301,Classic,3.0,,Neutral,5.0,"[{'name': 'Taunt'}, {'name': 'Battlecry'}]",Felguard,Warlock,Demon,Rare,<b>Taunt</b>\n<b>Battlecry:</b> Destroy one of your Mana Crystals.,Minion,,1,0,1,0
,EX1_248,Classic,3.0,,Neutral,,"[{'name': 'Overload'}, {'name': 'Taunt'}]",Feral Spirit,Shaman,General,Rare,Summon two 2/3 Spirit Wolves with <b>Taunt</b>. <b>Overload:</b> (2),Spell,,0,0,0,0
2.0,tt_004,Classic,3.0,,Neutral,3.0,,Flesheating Ghoul,Neutral,General,Common,"Whenever a minion dies, gain +1 Attack.",Minion,,1,0,1,0
2.0,EX1_604,Classic,3.0,,Neutral,4.0,,Frothing Berserker,Warrior,General,Rare,"Whenever a minion takes damage, gain +1 Attack.",Minion,,1,0,1,0
2.0,EX1_556,Classic,3.0,,Neutral,3.0,[{'name': 'Deathrattle'}],Harvest Golem,Neutral,Mech,Common,<b>Deathrattle:</b> Summon a 2/1 Damaged Golem.,Minion,,1,0,1,0
,EX1_137,Classic,3.0,,Neutral,,[{'name': 'Combo'}],Headcrack,Rogue,General,Rare,Deal $2 damage to the enemy hero. <b>Combo:</b> Return this to your hand next turn.,Spell,,0,0,0,0
,EX1_289,Classic,3.0,,Neutral,,[{'name': 'Secret'}],Ice Barrier,Mage,General,Common,"<b>Secret:</b> When your\nhero is attacked,\ngain 8 Armor.",Spell,,0,0,0,0
1.0,EX1_597,Classic,3.0,,Neutral,5.0,,Imp Master,Neutral,General,Rare,"[x]At the end of your turn, deal\n1 damage to this minion\n and summon a 1/1 Imp.",Minion,,1,0,1,0
4.0,CS2_181,Classic,3.0,,Horde,7.0,[{'name': 'Battlecry'}],Injured Blademaster,Neutral,General,Rare,<b>Battlecry:</b> Deal 4 damage to HIMSELF.,Minion,,1,0,1,0
2.0,CS2_203,Classic,3.0,,Horde,1.0,"[{'name': 'Silence'}, {'name': 'Battlecry'}]",Ironbeak Owl,Neutral,Beast,Common,<b>Battlecry:</b> <b>Silence</b> a_minion.,Minion,,1,0,1,0
4.0,EX1_017,Classic,3.0,,Horde,2.0,[{'name': 'Stealth'}],Jungle Panther,Neutral,Beast,Common,<b>Stealth</b>,Minion,,1,0,1,0
5.0,EX1_014,Classic,3.0,,Neutral,5.0,[{'name': 'Battlecry'}],King Mukla,Neutral,Beast,Legendary,<b>Battlecry:</b> Give your opponent 2 Bananas.,Minion,,1,0,1,0
4.0,EX1_612,Classic,3.0,,Neutral,3.0,"[{'name': 'Secret'}, {'name': 'Battlecry'}]",Kirin Tor Mage,Mage,General,Rare,[x]<b>Battlecry:</b> The next <b>Secret</b>\nyou play this turn costs (0).,Minion,,1,0,1,0
,EX1_241,Classic,3.0,,Neutral,,[{'name': 'Overload'}],Lava Burst,Shaman,General,Rare,Deal $5 damage. <b>Overload:</b> (2),Spell,,0,0,0,0
,EX1_259,Classic,3.0,,Neutral,,[{'name': 'Overload'}],Lightning Storm,Shaman,General,Rare,Deal $2-$3 damage to all_enemy minions. <b>Overload:</b> (2),Spell,,0,0,0,0
0.0,EX1_575,Classic,3.0,,Neutral,3.0,,Mana Tide Totem,Shaman,Totem,Rare,"At the end of your turn, draw a card.",Minion,,1,0,1,0
,EX1_155,Classic,3.0,,Neutral,,[{'name': 'Taunt'}],Mark of Nature,Druid,General,Common,<b>Choose One -</b> Give a minion +4 Attack; or +4 Health and <b>Taunt</b>.,Spell,,0,0,0,0
3.0,EX1_085,Classic,3.0,,Alliance,3.0,[{'name': 'Battlecry'}],Mind Control Tech,Neutral,General,Rare,"[x]<b>Battlecry:</b> If your opponent\nhas 4 or more minions, take\n control of one at random.",Minion,,1,0,1,0
,EX1_294,Classic,3.0,,Neutral,,[{'name': 'Secret'}],Mirror Entity,Mage,General,Common,"<b>Secret:</b> After your opponent plays a minion, summon a copy of it.",Spell,,0,0,0,0
3.0,EX1_507,Classic,3.0,,Neutral,3.0,[{'name': 'Aura'}],Murloc Warleader,Neutral,Murloc,Epic,Your other Murlocs have +2 Attack.,Minion,,1,0,1,0
2.0,EX1_133,Classic,3.0,2.0,Neutral,,"[{'name': 'Battlecry'}, {'name': 'Combo'}]",Perdition's Blade,Rogue,General,Rare,<b>Battlecry:</b> Deal 1 damage. <b>Combo:</b> Deal 2 instead.,Weapon,,1,1,0,0
2.0,EX1_044,Classic,3.0,,Alliance,2.0,,Questing Adventurer,Neutral,General,Rare,"Whenever you play a card, gain +1/+1.",Minion,,1,0,1,0
3.0,EX1_412,Classic,3.0,,Neutral,3.0,[{'name': 'Windfury'}],Raging Worgen,Neutral,General,Common,Has +1 Attack and <b>Windfury</b> while damaged.,Minion,,1,0,1,0
3.0,EX1_020,Classic,3.0,,Alliance,1.0,[{'name': 'Divine Shield'}],Scarlet Crusader,Neutral,General,Common,<b>Divine Shield</b>,Minion,,1,0,1,0
,EX1_317,Classic,3.0,,Neutral,,,Sense Demons,Warlock,General,Common,Draw 2 Demons\nfrom your deck.,Spell,,0,0,0,0
,EX1_625,Classic,3.0,,Neutral,,,Shadowform,Priest,General,Epic,Your Hero Power becomes 'Deal 2 damage'. If already in Shadowform: 3 damage.,Spell,,0,0,0,0
3.0,EX1_134,Classic,3.0,,Neutral,3.0,[{'name': 'Combo'}],SI:7 Agent,Rogue,General,Rare,<b>Combo:</b> Deal 2 damage.,Minion,,1,0,1,0
3.0,NEW1_027,Classic,3.0,,Neutral,3.0,[{'name': 'Aura'}],Southsea Captain,Neutral,Pirate,Epic,Your other Pirates have +1/+1.,Minion,,1,0,1,0
,tt_010,Classic,3.0,,Neutral,,[{'name': 'Secret'}],Spellbender,Mage,General,Epic,"<b>Secret:</b> When an enemy casts a spell on a minion, summon a 1/3 as the new target.",Spell,,0,0,0,0
1.0,EX1_366,Classic,3.0,5.0,Neutral,,,Sword of Justice,Paladin,General,Epic,"After you summon a minion, give it +1/+1 and this loses 1_Durability.",Weapon,,1,1,0,0
2.0,EX1_390,Classic,3.0,,Neutral,3.0,[{'name': 'Taunt'}],Tauren Warrior,Neutral,General,Common,<b>Taunt</b>\nHas +3 Attack while damaged.,Minion,,1,0,1,0
,EX1_339,Classic,3.0,,Neutral,,,Thoughtsteal,Priest,General,Common,Copy 2 cards in your opponent's deck and add them to your hand.,Spell,,0,0,0,0
2.0,EX1_021,Classic,3.0,,Horde,3.0,[{'name': 'Windfury'}],Thrallmar Farseer,Neutral,General,Common,<b>Windfury</b>,Minion,,1,0,1,0
3.0,EX1_083,Classic,3.0,,Alliance,3.0,[{'name': 'Battlecry'}],Tinkmaster Overspark,Neutral,General,Legendary,[x]<b>Battlecry:</b> Transform\nanother random minion\ninto a 5/5 Devilsaur\n or a 1/1 Squirrel.,Minion,,1,0,1,0
2.0,EX1_258,Classic,3.0,,Neutral,4.0,[{'name': 'Overload'}],Unbound Elemental,Shaman,Elemental,Common,"Whenever you play a card_with <b>Overload</b>, gain_+1/+1.",Minion,,1,0,1,0
,EX1_538,Classic,3.0,,Neutral,,[{'name': 'Charge'}],Unleash the Hounds,Hunter,General,Common,"For each enemy minion, summon a 1/1 Hound with <b>Charge</b>.",Spell,,0,0,0,0
,EX1_594,Classic,3.0,,Neutral,,[{'name': 'Secret'}],Vaporize,Mage,General,Rare,"<b>Secret:</b> When a minion attacks your hero, destroy it.",Spell,,0,0,0,0
3.0,EX1_304,Classic,3.0,,Neutral,3.0,[{'name': 'Battlecry'}],Void Terror,Warlock,Demon,Rare,[x]<b>Battlecry:</b> Destroy both\nadjacent minions and gain\n their Attack and Health.,Minion,,1,0,1,0
5.0,EX1_057,Classic,4.0,,Alliance,4.0,[{'name': 'Battlecry'}],Ancient Brewmaster,Neutral,General,Common,<b>Battlecry:</b> Return a friendly minion from the battlefield to your hand.,Minion,,1,0,1,0
2.0,EX1_584,Classic,4.0,,Neutral,5.0,"[{'name': 'Spell Damage'}, {'name': 'Battlecry'}]",Ancient Mage,Neutral,General,Rare,<b>Battlecry:</b> Give adjacent_minions <b>Spell_Damage +1</b>.,Minion,,1,0,1,0
3.0,EX1_398,Classic,4.0,,Neutral,3.0,[{'name': 'Battlecry'}],Arathi Weaponsmith,Warrior,General,Common,<b>Battlecry:</b> Equip a 2/2_weapon.,Minion,,1,0,1,0
3.0,EX1_591,Classic,4.0,,Neutral,5.0,,Auchenai Soulpriest,Priest,General,Rare,Your cards and powers that restore Health now deal damage instead.,Minion,,1,0,1,0
,EX1_570,Classic,4.0,,Neutral,,,Bite,Druid,General,Rare,Give your hero +4_Attack this turn. Gain 4 Armor.,Spell,,0,0,0,0
,CS2_233,Classic,4.0,,Neutral,,[{'name': 'AffectedBySpellPower'}],Blade Flurry,Rogue,General,Rare,Destroy your weapon and deal its damage to all enemy minions.,Spell,,0,0,0,0
,EX1_275,Classic,4.0,,Neutral,,[{'name': 'Freeze'}],Cone of Cold,Mage,General,Common,"<b>Freeze</b> a minion and the minions next to it, and deal $1 damage to them.",Spell,,0,0,0,0
4.0,EX1_595,Classic,4.0,,Neutral,2.0,,Cult Master,Neutral,General,Common,"After a friendly minion dies, draw a card.",Minion,,1,0,1,0
4.0,EX1_046,Classic,4.0,,Alliance,4.0,[{'name': 'Battlecry'}],Dark Iron Dwarf,Neutral,General,Common,<b>Battlecry:</b> Give a minion +2_Attack this turn.,Minion,,1,0,1,0
2.0,EX1_093,Classic,4.0,,Alliance,3.0,"[{'name': 'Taunt'}, {'name': 'Battlecry'}]",Defender of Argus,Neutral,General,Rare,<b>Battlecry:</b> Give adjacent minions +1/+1 and <b>Taunt</b>.,Minion,,1,0,1,0
3.0,NEW1_022,Classic,4.0,,Neutral,3.0,[{'name': 'Taunt'}],Dread Corsair,Neutral,Pirate,Common,<b>Taunt</b>\nCosts (1) less per Attack of_your weapon.,Minion,,1,0,1,0
,EX1_619,Classic,4.0,,Neutral,,,Equality,Paladin,General,Rare,Change the Health of ALL minions to 1.,Spell,,0,0,0,0
3.0,EX1_274,Classic,4.0,,Neutral,3.0,[{'name': 'Secret'}],Ethereal Arcanist,Mage,General,Rare,"If you control a <b>Secret</b> at_the end of your turn, gain +2/+2.",Minion,,1,0,1,0
2.0,EX1_166,Classic,4.0,,Neutral,2.0,[{'name': 'Silence'}],Keeper of the Grove,Druid,General,Rare,<b>Choose One -</b> Deal_2_damage; or <b>Silence</b> a minion.,Minion,,1,0,1,0
0.0,EX1_335,Classic,4.0,,Neutral,5.0,,Lightspawn,Priest,Elemental,Common,This minion's Attack is always equal to its Health.,Minion,,1,0,1,0
,EX1_626,Classic,4.0,,Neutral,,[{'name': 'Silence'}],Mass Dispel,Priest,General,Rare,<b>Silence</b> all enemy minions. Draw a card.,Spell,,0,0,0,0
4.0,NEW1_014,Classic,4.0,,Neutral,4.0,"[{'name': 'Stealth'}, {'name': 'Battlecry'}]",Master of Disguise,Rogue,General,Rare,<b>Battlecry:</b> Give a friendly minion <b>Stealth</b> until your next turn.,Minion,,1,0,1,0
,EX1_345,Classic,4.0,,Neutral,,,Mindgames,Priest,General,Epic,Put a copy of\na random minion from\nyour opponent's deck into the battlefield.,Spell,,0,0,0,0
1.0,EX1_396,Classic,4.0,,Neutral,7.0,[{'name': 'Taunt'}],Mogu'shan Warden,Neutral,General,Common,<b>Taunt</b>,Minion,,1,0,1,0
,EX1_408,Classic,4.0,,Neutral,,,Mortal Strike,Warrior,General,Rare,"Deal $4 damage. If you have 12 or less Health, deal $6 instead.",Spell,,0,0,0,0
5.0,EX1_313,Classic,4.0,,Neutral,6.0,[{'name': 'Battlecry'}],Pit Lord,Warlock,Demon,Epic,<b>Battlecry:</b> Deal 5 damage to your hero.,Minion,,1,0,1,0
,EX1_334,Classic,4.0,,Neutral,,,Shadow Madness,Priest,General,Rare,Gain control of an enemy minion with 3 or less Attack until end of turn.,Spell,,0,0,0,0
,EX1_303,Classic,4.0,,Neutral,,[{'name': 'AffectedBySpellPower'}],Shadowflame,Warlock,General,Rare,Destroy a friendly minion and deal its Attack damage to all enemy minions.,Spell,,0,0,0,0
3.0,EX1_023,Classic,4.0,,Horde,3.0,[{'name': 'Divine Shield'}],Silvermoon Guardian,Neutral,General,Common,<b>Divine Shield</b>,Minion,,1,0,1,0
,EX1_158,Classic,4.0,,Neutral,,[{'name': 'Deathrattle'}],Soul of the Forest,Druid,General,Common,"Give your minions ""<b>Deathrattle:</b> Summon a 2/2 Treant.""",Spell,,0,0,0,0
4.0,EX1_048,Classic,4.0,,Horde,3.0,"[{'name': 'Silence'}, {'name': 'Battlecry'}]",Spellbreaker,Neutral,General,Common,<b>Battlecry:</b> <b>Silence</b> a_minion.,Minion,,1,0,1,0
0.0,EX1_315,Classic,4.0,,Neutral,4.0,[{'name': 'Aura'}],Summoning Portal,Warlock,General,Common,"Your minions cost (2) less, but not less than (1).",Minion,,1,0,1,0
4.0,EX1_043,Classic,4.0,,Neutral,1.0,[{'name': 'Battlecry'}],Twilight Drake,Neutral,Dragon,Rare,<b>Battlecry:</b> Gain +1 Health for each card in your hand.,Minion,,1,0,1,0
3.0,NEW1_026,Classic,4.0,,Neutral,5.0,,Violet Teacher,Neutral,General,Rare,"Whenever you cast a spell, summon a 1/1 Violet Apprentice.",Minion,,1,0,1,0
4.0,EX1_097,Classic,5.0,,Neutral,4.0,"[{'name': 'Taunt'}, {'name': 'Deathrattle'}]",Abomination,Neutral,General,Rare,<b>Taunt</b>. <b>Deathrattle:</b> Deal 2\ndamage to ALL characters.,Minion,,1,0,1,0
,EX1_320,Classic,5.0,,Neutral,,,Bane of Doom,Warlock,General,Epic,"Deal $2 damage to_a character. If that kills it, summon a random Demon.",Spell,,0,0,0,0
4.0,EX1_005,Classic,5.0,,Neutral,2.0,[{'name': 'Battlecry'}],Big Game Hunter,Neutral,General,Epic,<b>Battlecry:</b> Destroy a minion with 7 or more Attack.,Minion,,1,0,1,0
,EX1_355,Classic,5.0,,Neutral,,,Blessed Champion,Paladin,General,Rare,Double a minion's Attack.,Spell,,0,0,0,0
,EX1_407,Classic,5.0,,Neutral,,,Brawl,Warrior,General,Epic,Destroy all minions except one. <i>(chosen randomly)</i>,Spell,,0,0,0,0
5.0,NEW1_024,Classic,5.0,,Neutral,4.0,[{'name': 'Battlecry'}],Captain Greenskin,Neutral,Pirate,Legendary,<b>Battlecry:</b> Give your weapon +1/+1.,Minion,,1,0,1,0
2.0,EX1_567,Classic,5.0,8.0,Neutral,,"[{'name': 'Overload'}, {'name': 'Windfury'}]",Doomhammer,Shaman,General,Epic,"<b>Windfury, Overload:</b> (2)",Weapon,,1,1,0,0
4.0,EX1_165,Classic,5.0,,Neutral,4.0,"[{'name': 'Taunt'}, {'name': 'Charge'}]",Druid of the Claw,Druid,General,Common,[x]<b>Choose One -</b> Transform\ninto a 4/4 with <b>Charge</b>;\nor a 4/6 with <b>Taunt</b>.,Minion,,1,0,1,0
